shipment_id,order_id,warehouse,carrier,shipped_date,delivered_date
1787,2102,DFW-02,FedEx,2025-04-17 14:49:00,2025-04-19 14:49:00
1788,2104,ATL-01,USPS,2025-05-01 09:35:00,2025-05-02 09:35:00
1789,2106,DFW-02,USPS,2025-09-21 12:19:00,
1790,2107,CLT-03,UPS,2025-09-22 09:52:00,2025-09-26 09:52:00
1791,2108,DFW-02,DHL,2025-04-19 11:21:00,2025-04-21 11:21:00
1792,2109,DFW-02,USPS,2025-11-08 13:26:00,2025-11-09 13:26:00
1793,2110,DFW-02,USPS,2025-06-09 10:49:00,
1794,2111,ATL-01,DHL,2025-09-10 06:38:00,
1795,2112,ATL-01,UPS,2024-10-19 19:45:00,
1796,2113,DFW-02,FedEx,2025-08-16 07:34:00,2025-08-20 07:34:00
1797,2115,CLT-03,FedEx,2025-09-13 13:18:00,2025-09-17 13:18:00
1798,2116,DFW-02,DHL,2025-08-19 05:48:00,2025-08-22 05:48:00
1799,2117,DFW-02,USPS,2024-11-28 08:24:00,2024-12-02 08:24:00
1800,2119,ATL-01,DHL,2025-11-02 12:24:00,2025-11-03 12:24:00
1801,2120,DFW-02,USPS,2025-03-01 22:35:00,2025-03-05 22:35:00
1802,2121,CLT-03,DHL,2025-06-22 01:59:00,2025-06-26 01:59:00
1803,2122,DFW-02,USPS,2025-08-19 01:56:00,2025-08-23 01:56:00
1804,2124,CLT-03,UPS,2025-05-28 06:56:00,2025-06-01 06:56:00
1805,2125,ATL-01,FedEx,2025-04-30 01:15:00,2025-05-03 01:15:00
1806,2126,ATL-01,UPS,2025-02-02 18:32:00,2025-02-07 18:32:00
1807,2127,ATL-01,FedEx,2024-10-09 23:51:00,2024-10-12 23:51:00
1808,2128,DFW-02,DHL,2024-11-20 08:22:00,2024-11-22 08:22:00
1809,2129,ATL-01,FedEx,2025-11-02 09:13:00,2025-11-07 09:13:00
1810,2130,DFW-02,FedEx,2025-05-14 18:29:00,2025-05-15 18:29:00
1811,2131,DFW-02,UPS,2025-07-29 14:18:00,2025-08-01 14:18:00
1812,2133,ATL-01,UPS,2025-01-13 14:08:00,2025-01-16 14:08:00
1813,2134,DFW-02,FedEx,2025-10-15 11:57:00,2025-10-19 11:57:00
1814,2135,CLT-03,USPS,2025-01-31 07:23:00,2025-02-03 07:23:00
1815,2136,ATL-01,DHL,2025-07-18 10:05:00,2025-07-21 10:05:00
1816,2137,CLT-03,USPS,2025-03-15 23:33:00,2025-03-18 23:33:00
1817,2139,ATL-01,DHL,2025-02-14 07:00:00,2025-02-17 07:00:00
1818,2140,ATL-01,DHL,2025-06-02 20:41:00,
1819,2141,ATL-01,USPS,2025-06-04 17:23:00,2025-06-07 17:23:00
1820,2143,CLT-03,FedEx,2025-08-09 15:37:00,2025-08-12 15:37:00
1821,2144,DFW-02,UPS,2025-10-03 14:01:00,2025-10-05 14:01:00
1822,2146,ATL-01,UPS,2025-05-30 00:47:00,
1823,2147,ATL-01,UPS,2025-02-10 04:31:00,2025-02-14 04:31:00
1824,2148,DFW-02,DHL,2025-08-16 14:08:00,2025-08-21 14:08:00
1825,2150,CLT-03,DHL,2025-03-06 23:53:00,2025-03-09 23:53:00
1826,2151,DFW-02,DHL,2025-06-12 11:34:00,
1827,2153,CLT-03,FedEx,2025-09-16 02:39:00,2025-09-21 02:39:00
1828,2154,DFW-02,DHL,2025-05-01 21:02:00,2025-05-02 21:02:00
1829,2155,CLT-03,USPS,2024-12-31 23:46:00,2025-01-05 23:46:00
1830,2156,CLT-03,FedEx,2025-07-07 15:16:00,2025-07-11 15:16:00
1831,2157,CLT-03,DHL,2025-09-08 03:28:00,2025-09-12 03:28:00
1832,2158,CLT-03,UPS,2025-10-22 00:50:00,2025-10-26 00:50:00
1833,2159,DFW-02,USPS,2025-04-03 02:58:00,
1834,2161,CLT-03,USPS,2025-02-02 18:44:00,2025-02-07 18:44:00
1835,2162,DFW-02,FedEx,2024-09-04 18:48:00,2024-09-07 18:48:00
1836,2163,ATL-01,FedEx,2025-10-23 00:06:00,2025-10-25 00:06:00
1837,2164,DFW-02,FedEx,2025-05-31 10:13:00,2025-06-04 10:13:00
1838,2165,DFW-02,UPS,2025-02-03 10:58:00,2025-02-08 10:58:00
1839,2166,DFW-02,UPS,2025-10-01 02:48:00,2025-10-02 02:48:00
1840,2167,DFW-02,FedEx,2025-09-20 18:33:00,2025-09-21 18:33:00
1841,2168,DFW-02,UPS,2024-12-31 08:40:00,2025-01-02 08:40:00
1842,2169,CLT-03,UPS,2025-04-20 02:24:00,2025-04-23 02:24:00
1843,2171,CLT-03,USPS,2025-08-31 17:10:00,2025-09-01 17:10:00
1844,2172,ATL-01,USPS,2025-07-14 19:17:00,2025-07-19 19:17:00
1845,2177,CLT-03,USPS,2025-03-19 20:36:00,
1846,2178,DFW-02,UPS,2025-01-03 03:22:00,2025-01-07 03:22:00
1847,2180,DFW-02,UPS,2024-10-11 14:30:00,2024-10-15 14:30:00
1848,2181,DFW-02,UPS,2025-07-05 15:31:00,2025-07-07 15:31:00
1849,2183,ATL-01,UPS,2025-02-01 11:18:00,2025-02-03 11:18:00
1850,2184,CLT-03,FedEx,2025-07-08 16:36:00,
1851,2185,ATL-01,DHL,2025-10-20 14:49:00,2025-10-21 14:49:00
1852,2186,DFW-02,UPS,2025-07-16 05:43:00,
1853,2187,DFW-02,DHL,2025-06-10 20:00:00,2025-06-14 20:00:00
1854,2188,CLT-03,USPS,2025-11-04 04:49:00,
1855,2190,ATL-01,DHL,2025-09-06 03:01:00,2025-09-09 03:01:00
1856,2191,ATL-01,UPS,2025-06-19 04:09:00,2025-06-21 04:09:00
1857,2192,CLT-03,USPS,2025-06-26 14:04:00,2025-06-30 14:04:00
1858,2193,CLT-03,DHL,2025-07-17 07:48:00,2025-07-18 07:48:00
1859,2194,ATL-01,FedEx,2025-11-06 01:52:00,2025-11-11 01:52:00
1860,2195,ATL-01,USPS,2025-05-20 17:23:00,2025-05-25 17:23:00
1861,2196,DFW-02,DHL,2025-08-25 00:34:00,
1862,2197,CLT-03,FedEx,2025-05-31 20:12:00,
1863,2198,DFW-02,DHL,2024-09-10 06:41:00,2024-09-11 06:41:00
1864,2199,CLT-03,DHL,2024-11-08 20:18:00,
1865,2200,CLT-03,UPS,2025-04-05 01:46:00,2025-04-07 01:46:00
1866,2201,CLT-03,UPS,2025-05-07 02:45:00,2025-05-11 02:45:00
1867,2202,DFW-02,USPS,2025-09-20 19:34:00,
1868,2203,DFW-02,USPS,2025-06-20 16:51:00,2025-06-23 16:51:00
1869,2204,DFW-02,USPS,2025-04-14 06:58:00,2025-04-19 06:58:00
1870,2205,ATL-01,USPS,2025-10-31 07:33:00,2025-11-02 07:33:00
1871,2206,DFW-02,FedEx,2025-08-21 11:46:00,2025-08-25 11:46:00
1872,2208,CLT-03,DHL,2025-06-06 04:43:00,2025-06-07 04:43:00
1873,2211,ATL-01,FedEx,2025-07-11 13:30:00,
1874,2212,CLT-03,DHL,2025-04-15 01:44:00,2025-04-20 01:44:00
1875,2213,ATL-01,UPS,2025-10-16 19:51:00,2025-10-19 19:51:00
1876,2214,ATL-01,DHL,2025-06-07 19:38:00,2025-06-08 19:38:00
1877,2215,CLT-03,UPS,2025-11-10 07:08:00,2025-11-13 07:08:00
1878,2216,DFW-02,DHL,2025-09-26 01:01:00,2025-09-29 01:01:00
1879,2217,ATL-01,UPS,2024-09-25 22:21:00,2024-09-28 22:21:00
1880,2218,CLT-03,USPS,2025-07-20 00:40:00,
1881,2220,ATL-01,DHL,2025-04-10 13:07:00,
1882,2222,ATL-01,DHL,2025-02-06 17:23:00,2025-02-09 17:23:00
1883,2223,DFW-02,FedEx,2024-10-17 15:45:00,2024-10-20 15:45:00
1884,2224,ATL-01,DHL,2025-01-31 22:44:00,2025-02-01 22:44:00
1885,2225,DFW-02,DHL,2025-05-09 17:55:00,2025-05-11 17:55:00
1886,2227,CLT-03,FedEx,2025-10-04 00:29:00,
1887,2228,ATL-01,FedEx,2025-10-05 23:16:00,2025-10-06 23:16:00
1888,2229,DFW-02,USPS,2024-11-01 07:47:00,2024-11-06 07:47:00
1889,2230,DFW-02,USPS,2025-10-26 09:38:00,2025-10-27 09:38:00
1890,2231,CLT-03,USPS,2025-09-01 21:51:00,
1891,2234,CLT-03,USPS,2024-09-04 00:08:00,2024-09-07 00:08:00
1892,2236,ATL-01,UPS,2025-03-17 07:52:00,2025-03-18 07:52:00
1893,2237,DFW-02,DHL,2025-05-06 15:28:00,2025-05-11 15:28:00
1894,2238,ATL-01,USPS,2025-09-19 10:13:00,2025-09-20 10:13:00
1895,2239,CLT-03,DHL,2024-08-03 18:35:00,
1896,2240,ATL-01,FedEx,2025-10-15 08:05:00,2025-10-19 08:05:00
1897,2241,CLT-03,DHL,2025-07-12 20:30:00,
1898,2242,ATL-01,FedEx,2024-10-06 07:13:00,
1899,2243,ATL-01,DHL,2024-08-29 17:33:00,2024-08-30 17:33:00
1900,2244,ATL-01,DHL,2025-08-03 13:31:00,2025-08-05 13:31:00
1901,2245,ATL-01,USPS,2025-07-31 21:25:00,
1902,2246,DFW-02,FedEx,2025-11-06 07:41:00,2025-11-08 07:41:00
1903,2247,ATL-01,DHL,2025-07-14 09:06:00,2025-07-15 09:06:00
1904,2248,ATL-01,USPS,2025-09-24 13:29:00,2025-09-25 13:29:00
1905,2249,DFW-02,UPS,2025-02-19 03:27:00,2025-02-20 03:27:00
1906,2250,ATL-01,USPS,2025-08-04 06:24:00,2025-08-05 06:24:00
1907,2251,DFW-02,FedEx,2025-10-15 05:04:00,
1908,2252,ATL-01,USPS,2025-08-26 05:21:00,2025-08-27 05:21:00
1909,2253,CLT-03,DHL,2025-09-30 07:52:00,2025-10-01 07:52:00
1910,2254,DFW-02,FedEx,2024-10-16 01:01:00,2024-10-19 01:01:00
1911,2255,DFW-02,USPS,2025-07-10 02:42:00,2025-07-13 02:42:00
1912,2256,CLT-03,UPS,2025-06-22 13:07:00,2025-06-24 13:07:00
1913,2257,CLT-03,FedEx,2024-12-13 23:38:00,2024-12-18 23:38:00
1914,2258,CLT-03,USPS,2025-04-07 00:00:00,2025-04-10 00:00:00
1915,2259,CLT-03,FedEx,2025-06-25 11:26:00,2025-06-29 11:26:00
1916,2260,DFW-02,USPS,2024-11-26 03:25:00,2024-11-30 03:25:00
1917,2261,DFW-02,USPS,2025-11-07 01:35:00,2025-11-12 01:35:00
1918,2262,CLT-03,DHL,2025-10-14 05:04:00,2025-10-19 05:04:00
1919,2263,CLT-03,FedEx,2025-06-08 09:47:00,2025-06-12 09:47:00
1920,2264,DFW-02,FedEx,2025-09-29 14:50:00,2025-09-30 14:50:00
1921,2265,DFW-02,USPS,2025-02-09 17:44:00,
1922,2266,CLT-03,DHL,2025-08-23 11:09:00,2025-08-27 11:09:00
1923,2268,ATL-01,DHL,2025-06-06 02:42:00,2025-06-09 02:42:00
1924,2270,ATL-01,DHL,2025-05-21 05:37:00,
1925,2271,ATL-01,USPS,2024-11-16 01:43:00,2024-11-21 01:43:00
1926,2272,CLT-03,FedEx,2025-04-26 12:10:00,2025-04-28 12:10:00
1927,2275,DFW-02,USPS,2025-10-31 19:48:00,2025-11-01 19:48:00
1928,2276,DFW-02,UPS,2024-08-31 23:38:00,2024-09-03 23:38:00
1929,2278,DFW-02,DHL,2025-04-25 08:28:00,2025-04-29 08:28:00
1930,2279,CLT-03,FedEx,2025-04-20 21:15:00,2025-04-22 21:15:00
1931,2280,CLT-03,UPS,2024-10-24 05:30:00,2024-10-25 05:30:00
1932,2281,ATL-01,DHL,2025-11-10 11:38:00,2025-11-12 11:38:00
1933,2282,DFW-02,FedEx,2025-08-10 21:20:00,2025-08-14 21:20:00
1934,2283,CLT-03,FedEx,2025-03-19 08:13:00,2025-03-23 08:13:00
1935,2284,ATL-01,UPS,2025-01-15 16:03:00,2025-01-16 16:03:00
1936,2285,DFW-02,USPS,2024-11-02 13:13:00,2024-11-05 13:13:00
1937,2286,DFW-02,USPS,2025-05-19 15:10:00,2025-05-22 15:10:00
1938,2287,ATL-01,USPS,2025-09-19 21:26:00,2025-09-22 21:26:00
1939,2288,DFW-02,USPS,2025-09-18 15:25:00,2025-09-20 15:25:00
1940,2289,DFW-02,USPS,2025-01-30 12:47:00,2025-02-02 12:47:00
1941,2290,DFW-02,UPS,2025-10-26 20:23:00,2025-10-27 20:23:00
1942,2291,ATL-01,FedEx,2025-01-09 13:19:00,2025-01-11 13:19:00
1943,2292,ATL-01,USPS,2024-09-04 06:23:00,2024-09-05 06:23:00
1944,2293,DFW-02,DHL,2025-05-12 04:35:00,2025-05-16 04:35:00
1945,2294,CLT-03,USPS,2025-07-30 01:28:00,2025-08-04 01:28:00
1946,2295,DFW-02,DHL,2025-06-28 16:10:00,2025-06-30 16:10:00
1947,2296,CLT-03,FedEx,2025-09-09 04:13:00,2025-09-13 04:13:00
1948,2297,ATL-01,UPS,2025-11-06 23:43:00,2025-11-10 23:43:00
1949,2298,DFW-02,UPS,2024-12-08 09:38:00,2024-12-13 09:38:00
1950,2300,CLT-03,FedEx,2025-10-08 17:14:00,2025-10-13 17:14:00
1951,2301,ATL-01,UPS,2025-06-09 18:04:00,2025-06-11 18:04:00
1952,2302,ATL-01,FedEx,2025-02-17 16:48:00,2025-02-20 16:48:00
1953,2303,ATL-01,FedEx,2025-10-26 07:52:00,2025-10-30 07:52:00
1954,2304,ATL-01,DHL,2024-12-22 19:58:00,2024-12-24 19:58:00
1955,2305,CLT-03,UPS,2025-08-03 12:57:00,2025-08-08 12:57:00
1956,2307,CLT-03,DHL,2025-03-14 06:50:00,2025-03-15 06:50:00
1957,2309,ATL-01,FedEx,2025-07-30 21:46:00,2025-08-01 21:46:00
1958,2311,ATL-01,FedEx,2025-08-11 01:56:00,
1959,2313,ATL-01,FedEx,2024-12-19 13:59:00,2024-12-21 13:59:00
1960,2314,ATL-01,UPS,2024-10-11 18:19:00,
1961,2315,CLT-03,USPS,2025-04-21 14:20:00,2025-04-23 14:20:00
1962,2316,ATL-01,USPS,2025-10-27 14:03:00,2025-10-30 14:03:00
1963,2317,DFW-02,DHL,2025-06-26 10:20:00,2025-06-28 10:20:00
1964,2318,DFW-02,UPS,2025-10-26 04:35:00,
1965,2319,ATL-01,UPS,2025-09-07 02:52:00,
1966,2320,ATL-01,UPS,2024-09-26 09:02:00,2024-09-30 09:02:00
1967,2321,CLT-03,USPS,2024-10-19 12:17:00,2024-10-22 12:17:00
1968,2323,DFW-02,DHL,2025-04-18 08:36:00,2025-04-19 08:36:00
1969,2326,ATL-01,FedEx,2025-04-13 06:46:00,
1970,2327,CLT-03,DHL,2025-08-02 10:44:00,2025-08-07 10:44:00
1971,2328,CLT-03,DHL,2025-05-23 22:38:00,2025-05-26 22:38:00
1972,2329,ATL-01,FedEx,2025-08-19 04:45:00,2025-08-23 04:45:00
1973,2330,ATL-01,UPS,2025-03-08 07:53:00,2025-03-11 07:53:00
1974,2331,CLT-03,DHL,2025-08-23 04:05:00,2025-08-25 04:05:00
1975,2332,ATL-01,UPS,2025-10-16 06:23:00,2025-10-19 06:23:00
1976,2333,CLT-03,USPS,2024-12-12 10:16:00,2024-12-14 10:16:00
1977,2334,CLT-03,DHL,2025-03-02 03:57:00,2025-03-05 03:57:00
1978,2335,ATL-01,DHL,2025-01-28 19:56:00,2025-01-29 19:56:00
1979,2337,ATL-01,UPS,2025-10-15 05:58:00,2025-10-17 05:58:00
1980,2338,DFW-02,DHL,2025-06-20 04:16:00,2025-06-21 04:16:00
1981,2339,CLT-03,DHL,2025-05-26 23:47:00,2025-05-28 23:47:00
1982,2340,DFW-02,UPS,2025-04-05 03:56:00,2025-04-09 03:56:00
1983,2341,ATL-01,DHL,2024-11-20 08:28:00,
1984,2342,DFW-02,USPS,2025-11-14 16:14:00,2025-11-15 16:14:00
1985,2343,DFW-02,FedEx,2025-05-01 14:39:00,2025-05-04 14:39:00
1986,2344,DFW-02,DHL,2025-05-12 20:30:00,2025-05-16 20:30:00
1987,2345,DFW-02,UPS,2025-05-27 15:44:00,2025-05-31 15:44:00
1988,2346,CLT-03,DHL,2025-05-03 06:38:00,2025-05-08 06:38:00
1989,2347,ATL-01,USPS,2025-08-28 19:26:00,2025-08-29 19:26:00
1990,2348,CLT-03,FedEx,2025-05-11 21:08:00,2025-05-16 21:08:00
1991,2349,CLT-03,USPS,2025-05-18 07:21:00,
1992,2350,CLT-03,USPS,2025-09-14 14:57:00,2025-09-17 14:57:00
1993,2351,DFW-02,FedEx,2025-06-05 18:54:00,2025-06-07 18:54:00
1994,2352,ATL-01,DHL,2025-03-21 21:48:00,2025-03-24 21:48:00
1995,2353,DFW-02,FedEx,2024-11-02 08:48:00,
1996,2354,ATL-01,UPS,2025-01-19 09:26:00,
1997,2355,DFW-02,FedEx,2025-09-21 06:16:00,2025-09-23 06:16:00
1998,2356,ATL-01,USPS,2025-01-29 12:57:00,2025-01-31 12:57:00
1999,2357,CLT-03,UPS,2025-03-24 16:41:00,2025-03-28 16:41:00
2000,2358,DFW-02,USPS,2025-01-18 02:02:00,2025-01-21 02:02:00
2001,2359,DFW-02,USPS,2025-04-15 01:13:00,2025-04-20 01:13:00
2002,2360,DFW-02,USPS,2025-03-02 01:34:00,2025-03-03 01:34:00
2003,2362,CLT-03,USPS,2025-11-12 23:52:00,2025-11-14 23:52:00
2004,2363,CLT-03,FedEx,2025-05-29 10:52:00,2025-06-03 10:52:00
2005,2364,DFW-02,USPS,2025-06-07 03:10:00,2025-06-08 03:10:00
2006,2365,ATL-01,UPS,2025-07-19 23:45:00,2025-07-21 23:45:00
2007,2366,ATL-01,UPS,2025-03-13 11:10:00,2025-03-17 11:10:00
2008,2367,CLT-03,FedEx,2025-07-22 15:38:00,2025-07-23 15:38:00
2009,2369,CLT-03,DHL,2025-06-07 22:02:00,2025-06-08 22:02:00
2010,2370,ATL-01,DHL,2025-07-30 21:47:00,
2011,2372,CLT-03,USPS,2024-12-13 10:23:00,2024-12-16 10:23:00
2012,2373,ATL-01,FedEx,2024-12-22 13:07:00,2024-12-26 13:07:00
2013,2374,CLT-03,DHL,2025-03-14 11:59:00,
2014,2375,ATL-01,DHL,2025-07-12 23:57:00,2025-07-15 23:57:00
2015,2376,ATL-01,UPS,2024-10-23 22:13:00,2024-10-25 22:13:00
2016,2377,CLT-03,UPS,2024-12-22 15:18:00,2024-12-23 15:18:00
2017,2378,DFW-02,UPS,2025-09-30 13:15:00,2025-10-02 13:15:00
2018,2380,ATL-01,DHL,2025-05-04 19:46:00,2025-05-09 19:46:00
2019,2381,ATL-01,UPS,2025-10-09 12:13:00,2025-10-10 12:13:00
2020,2382,ATL-01,FedEx,2025-10-03 21:45:00,2025-10-04 21:45:00
2021,2383,DFW-02,DHL,2025-09-13 14:31:00,2025-09-17 14:31:00
2022,2384,ATL-01,FedEx,2025-05-12 23:39:00,2025-05-15 23:39:00
2023,2386,CLT-03,USPS,2025-02-21 20:44:00,
2024,2387,ATL-01,FedEx,2025-10-03 14:44:00,2025-10-07 14:44:00
2025,2388,DFW-02,DHL,2025-10-10 12:21:00,
2026,2389,ATL-01,FedEx,2025-03-19 02:15:00,2025-03-22 02:15:00
2027,2390,CLT-03,USPS,2025-01-01 12:06:00,2025-01-03 12:06:00
2028,2391,CLT-03,USPS,2025-10-07 14:30:00,2025-10-10 14:30:00
2029,2392,ATL-01,USPS,2025-05-13 14:32:00,
2030,2393,ATL-01,DHL,2025-01-14 14:01:00,2025-01-18 14:01:00
2031,2396,DFW-02,USPS,2025-02-22 12:23:00,2025-02-25 12:23:00
2032,2397,DFW-02,DHL,2025-09-24 06:37:00,2025-09-27 06:37:00
2033,2398,CLT-03,FedEx,2025-11-05 22:42:00,
2034,2399,ATL-01,USPS,2025-10-04 13:08:00,2025-10-08 13:08:00
2035,2401,CLT-03,USPS,2025-02-14 16:20:00,2025-02-19 16:20:00
2036,2402,CLT-03,UPS,2025-02-16 18:33:00,2025-02-19 18:33:00
2037,2404,CLT-03,USPS,2025-02-01 18:28:00,2025-02-03 18:28:00
2038,2405,ATL-01,UPS,2025-11-13 02:57:00,2025-11-15 02:57:00
2039,2406,DFW-02,USPS,2025-02-10 07:10:00,2025-02-11 07:10:00
2040,2407,DFW-02,DHL,2024-11-22 10:07:00,2024-11-23 10:07:00
2041,2408,CLT-03,DHL,2025-06-02 14:31:00,
2042,2409,CLT-03,DHL,2025-09-23 08:02:00,2025-09-26 08:02:00
2043,2410,ATL-01,DHL,2025-10-27 12:20:00,2025-10-30 12:20:00
2044,2411,CLT-03,USPS,2025-09-11 11:28:00,2025-09-12 11:28:00
2045,2412,DFW-02,UPS,2024-12-12 03:52:00,
2046,2413,ATL-01,USPS,2025-05-03 21:26:00,2025-05-04 21:26:00
2047,2414,DFW-02,USPS,2025-09-07 11:24:00,2025-09-09 11:24:00
2048,2415,DFW-02,FedEx,2024-10-25 02:20:00,2024-10-27 02:20:00
2049,2416,CLT-03,DHL,2024-11-27 03:42:00,2024-11-29 03:42:00
2050,2417,CLT-03,FedEx,2025-02-15 17:22:00,2025-02-16 17:22:00
2051,2418,ATL-01,USPS,2025-08-31 08:05:00,2025-09-03 08:05:00
2052,2419,DFW-02,DHL,2025-09-01 16:23:00,2025-09-03 16:23:00
2053,2420,CLT-03,DHL,2024-09-25 05:32:00,
2054,2421,DFW-02,DHL,2025-01-05 06:09:00,2025-01-07 06:09:00
2055,2422,DFW-02,FedEx,2024-10-22 21:33:00,2024-10-23 21:33:00
2056,2423,CLT-03,UPS,2024-09-06 17:18:00,2024-09-08 17:18:00
2057,2424,ATL-01,UPS,2025-10-29 22:56:00,2025-10-31 22:56:00
2058,2425,CLT-03,DHL,2025-11-02 03:24:00,2025-11-06 03:24:00
2059,2426,CLT-03,DHL,2025-01-20 18:22:00,
2060,2427,DFW-02,DHL,2024-10-07 23:49:00,2024-10-08 23:49:00
2061,2428,DFW-02,DHL,2024-09-05 03:28:00,2024-09-06 03:28:00
2062,2429,CLT-03,FedEx,2025-06-17 17:18:00,2025-06-22 17:18:00
2063,2430,CLT-03,UPS,2025-03-15 08:54:00,2025-03-18 08:54:00
2064,2431,DFW-02,UPS,2025-05-25 14:06:00,2025-05-28 14:06:00
2065,2432,CLT-03,UPS,2025-07-14 17:44:00,
2066,2433,DFW-02,UPS,2025-11-06 05:26:00,2025-11-08 05:26:00
2067,2434,ATL-01,FedEx,2025-10-18 09:15:00,
2068,2436,ATL-01,UPS,2025-07-21 08:09:00,2025-07-23 08:09:00
2069,2438,DFW-02,DHL,2025-07-11 06:29:00,2025-07-14 06:29:00
2070,2439,DFW-02,USPS,2025-08-22 18:06:00,2025-08-27 18:06:00
2071,2440,DFW-02,DHL,2025-10-30 06:30:00,2025-10-31 06:30:00
2072,2441,CLT-03,FedEx,2024-12-09 00:35:00,
2073,2442,ATL-01,DHL,2025-10-05 04:50:00,2025-10-08 04:50:00
2074,2443,CLT-03,UPS,2025-07-13 17:59:00,
2075,2444,DFW-02,FedEx,2025-04-10 08:53:00,2025-04-14 08:53:00
2076,2445,CLT-03,USPS,2025-10-02 16:14:00,2025-10-03 16:14:00
2077,2446,DFW-02,USPS,2025-02-01 17:53:00,2025-02-04 17:53:00
2078,2447,CLT-03,DHL,2025-09-03 06:43:00,2025-09-06 06:43:00
2079,2448,ATL-01,USPS,2025-06-03 19:24:00,
2080,2450,ATL-01,DHL,2025-06-13 22:58:00,
2081,2451,DFW-02,USPS,2025-10-24 18:06:00,2025-10-26 18:06:00
2082,2452,CLT-03,USPS,2025-06-13 05:35:00,2025-06-14 05:35:00
2083,2453,ATL-01,DHL,2025-11-15 10:56:00,2025-11-19 10:56:00
2084,2454,ATL-01,UPS,2024-12-24 19:53:00,2024-12-26 19:53:00
2085,2455,CLT-03,FedEx,2025-05-25 01:28:00,2025-05-30 01:28:00
2086,2456,ATL-01,UPS,2025-10-09 03:51:00,2025-10-13 03:51:00
2087,2457,DFW-02,FedEx,2025-08-23 06:37:00,2025-08-28 06:37:00
2088,2458,ATL-01,USPS,2025-05-16 20:06:00,2025-05-17 20:06:00
2089,2459,ATL-01,USPS,2025-02-13 03:26:00,2025-02-17 03:26:00
2090,2461,DFW-02,FedEx,2025-01-02 05:54:00,2025-01-03 05:54:00
2091,2463,CLT-03,DHL,2025-06-25 20:02:00,2025-06-26 20:02:00
2092,2464,DFW-02,USPS,2024-12-03 04:09:00,2024-12-07 04:09:00
2093,2465,DFW-02,FedEx,2025-08-11 10:14:00,2025-08-13 10:14:00
2094,2466,CLT-03,UPS,2025-01-21 16:47:00,2025-01-23 16:47:00
2095,2467,ATL-01,UPS,2025-04-17 07:11:00,
2096,2468,DFW-02,DHL,2024-08-23 23:22:00,2024-08-25 23:22:00
2097,2469,CLT-03,FedEx,2025-01-25 10:35:00,2025-01-29 10:35:00
2098,2470,ATL-01,USPS,2025-08-15 02:23:00,
2099,2471,ATL-01,USPS,2025-10-10 10:33:00,2025-10-11 10:33:00
2100,2472,ATL-01,FedEx,2025-09-13 12:17:00,2025-09-16 12:17:00
2101,2473,CLT-03,USPS,2025-01-06 21:50:00,2025-01-07 21:50:00
2102,2474,CLT-03,FedEx,2025-05-31 09:35:00,2025-06-04 09:35:00
2103,2476,DFW-02,DHL,2025-10-05 10:02:00,2025-10-07 10:02:00
2104,2477,CLT-03,DHL,2025-09-21 18:02:00,2025-09-25 18:02:00
2105,2478,DFW-02,USPS,2025-04-05 00:56:00,
2106,2479,CLT-03,USPS,2025-06-23 04:45:00,2025-06-28 04:45:00
2107,2481,ATL-01,DHL,2025-04-26 16:40:00,
2108,2482,DFW-02,UPS,2025-08-10 12:17:00,2025-08-14 12:17:00
2109,2483,ATL-01,USPS,2025-02-02 03:57:00,2025-02-07 03:57:00
2110,2484,DFW-02,DHL,2025-11-05 16:14:00,2025-11-06 16:14:00
2111,2485,CLT-03,FedEx,2025-05-07 06:11:00,2025-05-08 06:11:00
2112,2488,CLT-03,DHL,2025-04-28 06:17:00,
2113,2489,DFW-02,DHL,2025-08-15 13:29:00,2025-08-18 13:29:00
2114,2491,CLT-03,USPS,2025-07-08 16:16:00,2025-07-10 16:16:00
2115,2492,ATL-01,UPS,2025-01-01 06:37:00,2025-01-02 06:37:00
2116,2493,ATL-01,FedEx,2025-09-24 16:56:00,2025-09-28 16:56:00
2117,2494,CLT-03,USPS,2025-05-05 16:14:00,2025-05-08 16:14:00
2118,2495,ATL-01,USPS,2025-09-08 01:56:00,2025-09-09 01:56:00
2119,2496,ATL-01,USPS,2025-05-19 13:45:00,2025-05-20 13:45:00
2120,2498,CLT-03,FedEx,2025-03-22 06:31:00,2025-03-26 06:31:00
2121,2500,ATL-01,DHL,2025-03-12 16:52:00,2025-03-17 16:52:00
2122,2501,CLT-03,DHL,2024-12-06 22:50:00,2024-12-09 22:50:00
2123,2502,CLT-03,FedEx,2025-02-02 05:42:00,
2124,2503,CLT-03,DHL,2024-10-16 11:07:00,2024-10-20 11:07:00
2125,2504,CLT-03,UPS,2025-05-30 08:57:00,2025-06-01 08:57:00
2126,2505,CLT-03,FedEx,2025-04-03 20:37:00,2025-04-04 20:37:00
2127,2507,CLT-03,USPS,2025-06-05 05:18:00,2025-06-09 05:18:00
2128,2508,DFW-02,DHL,2025-01-08 11:20:00,2025-01-13 11:20:00
2129,2509,CLT-03,FedEx,2025-05-09 23:26:00,2025-05-14 23:26:00
2130,2510,CLT-03,USPS,2025-05-17 07:06:00,2025-05-18 07:06:00
2131,2513,CLT-03,DHL,2025-11-05 22:54:00,2025-11-07 22:54:00
2132,2514,CLT-03,UPS,2025-10-29 15:59:00,2025-11-02 15:59:00
2133,2515,CLT-03,UPS,2025-04-30 16:37:00,2025-05-05 16:37:00
